CatEMF1FR;CatEMF2FR;CatEMF3FR;CatEMF4FR;CatEMF5FR;Nom_EMF;Description;SourceFile;CatSTR1FR;CatSTR2FR;CatSTR3FR
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;florentin (biscuit sec sucré chocolaté aux amandes);;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;gaufrette;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;gaufrette fourrée;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;gaufrette fourrée chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;gaufrette fourrée fruits à coque (noisette;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;gaufrette ou éventail sans fourrage;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;génoise sèche fourrée aux fruits et nappée de chocolat;;;Alimentation & boissons;Snacks;goûter
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;goûter sec fourré (sandwiché) parfum chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;goûter sec fourré (sandwiché) parfum fruits;;;Alimentation & boissons;Snacks;goûter
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;goûter sec fourré (sandwiché) parfum lait ou vanille;;;Alimentation & boissons;Snacks;goûter
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;grains de blé soufflés au miel ou caramel;;;Alimentation & boissons;Snacks;goûter
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;grains de blé soufflés chocolatés;;;Alimentation & boissons;Snacks;goûter
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;macaron sec;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;meringue;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli croustillant au chocolat;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli croustillant au chocolat (non enrichi en vitamines et minéraux);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli croustillant aux fruits et/ou fruits secs;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli croustillant aux fruits ou fruits secs;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli floconneux aux fruits ou fruits secs;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli floconneux aux fruits ou fruits secs (non enrichi en vitamines et minéraux);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;muesli floconneux ou de type traditionnel;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;multi-céréales soufflées ou extrudées;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;palmier;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de blé avec noix;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de blé chocolatés;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de blé chocolatés (non enrichis en vitamines et minéraux);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de maïs glacés au sucre;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de maïs natures;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pétales de maïs natures (non enrichis en vitamines et minéraux);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;pop-corn ou maïs éclaté;;;Alimentation & boissons;Snacks;pop-corn
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;sablé à la noix de coco;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;sablé au cacao ou chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;sablé aux fruits (pomme;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;sablé pâtissier;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;spéculoos;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;tartine craquante;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;amidon de maïs ou fécule de maïs;;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine d'épeautre (grand épeautre);;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine d'orge;;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine de blé tendre ou froment avec levure incorporée;;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine de blé tendre ou froment t110;;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine de blé tendre ou froment t150;;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine de blé tendre ou froment t45 (pour pâtisserie);;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine de blé tendre ou froment t55 (pour pains);;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;farines et pâtes à tarte;;farine de blé tendre ou froment t65;;;Alimentation & boissons;Plats préparés / cuisinés;farines et pâtes à tarte
